experiment,language,qid,query_en,query_used,expanded_query,stage,rank,doc_id,retrieval_score,cross_encoder_score
tqe_only,english,q20219,python lock no blocking,python lock no blocking error close loop delete update,,retrieval_only,5,d12030,0.8624732494354248,
tqe_only,english,q20219,python lock no blocking,python lock no blocking error close loop delete update,,retrieval_only,6,d8750,0.8624732494354248,
tqe_only,english,q20219,python lock no blocking,python lock no blocking error close loop delete update,,retrieval_only,7,d2897,0.8624732494354248,
tqe_only,english,q20219,python lock no blocking,python lock no blocking error close loop delete update,,retrieval_only,8,d11216,0.8618416786193848,
tqe_only,english,q20219,python lock no blocking,python lock no blocking error close loop delete update,,retrieval_only,9,d845,0.8618416786193848,
tqe_only,english,q20219,python lock no blocking,python lock no blocking error close loop delete update,,retrieval_only,10,d5074,0.8618416786193848,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,1,d10347,0.8843623399734497,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,2,d8601,0.8780105113983154,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,3,d5229,0.8771266937255859,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,4,d18435,0.8704788684844971,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,5,d17959,0.8704788684844971,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,6,d18246,0.8704788684844971,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,7,d17961,0.8704788684844971,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,8,d19551,0.8704788684844971,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,9,d17299,0.8704788684844971,
tqe_only,english,q20220,delete item from a set python,delete item from a set python delete error method string row,,retrieval_only,10,d20372,0.8704788684844971,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,1,d2049,0.8865760564804077,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,2,d88,0.8865760564804077,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,3,d3962,0.8865760564804077,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,4,d14350,0.8865760564804077,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,5,d10954,0.8865760564804077,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,6,d4066,0.8865760564804077,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,7,d4484,0.8865759968757629,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,8,d15850,0.8865759968757629,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,9,d1499,0.8802487850189209,
tqe_only,english,q20221,how to make a sentence into underscores with python,how to make a sentence into underscores with python write string add dictionary error,,retrieval_only,10,d7907,0.8802487850189209,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,1,d15950,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,2,d15958,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,3,d3704,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,4,d6494,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,5,d2608,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,6,d7549,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,7,d11923,0.8761671781539917,
tqe_only,english,q20222,python timestamp remove timezone,python timestamp remove timezone delete error update column database,,retrieval_only,8,d11092,0.869186520576477,
